author,text,likeCount,publishedAt
2. If Jesus is God, God is all-knowing of everything (Isaiah 46:9-10) but in Matthew 24:36 and Mark 13:32 Jesus does not know when the day will end, because Jesus does not know when the day will end, then Jesus does not know everything, because Jesus does not know everything then Jesus is not God 
3. In Matthew 7: 21-23 it is stated that everyone who thinks Jesus is God will not enter heaven, in the last days Jesus will not recognize and expel people who think Jesus is God 
4. In John 16:25-26, on the last day, Jesus tells us who the Father/God really is, frankly, that prayer should only be to the Father/God, not Jesus, the person who prays to Jesus, Jesus will not ask the Father for salvation for that person, because the one who loves humans is the Father/God, not Jesus, Jesus only comes from the Father and returns to The Father is the same as the prophets and other humans. 
5. In Isaiah 29: 12 prophesies that the revelation/word of God will one day be given to a person who when asked to read, he answered I can't read and that's Muhammad because in the history of Muhammad's life all the writers report that, when he received revelation in the cave of Hira he told to read by the angel Gabriel/Gabriel ""read"" he said I can't read and the first revelation revealed was ""iqra"" read
6. In Song of Solomon 5:16, it tells a prophecy about the prophet Muhammad, that the future lover of the prophet Solomon/Sulaiman, the name Muhammad, is written there in the original Hebrew language which, if pronounced, reads ""mahamadim"" the prefix im means respect for the name because of its value. attached to the name (everything about him is attractive, his words are sweet, etc.) 
7. In John 16:12-16 Jesus said that I still have a lot to say to you but later there will be a spirit of truth (the angel Gabriel/Jibril) who will come to a messenger/prophet after me who will lead in the truth, who will say no according to him but according to the revelation/word of God, who announces to you things that will come (apocalypse, life after death, etc.), which he will glorify me, that is Muhammad, Muhammad glorified Jesus as a prophet, glorified Mother Mary, the mother of Jesus, Muhammad conveyed news about things the future (apocalypse, life after death) in the Koran, Muhammad comes after Jesus. 
8. In the historical writings about Paul, Paul was a person full of hypocrisy, he killed Jesus' obedient disciple (Stephen) and helped King Herod (the Roman-Jewish king) to kill the other disciples of Jesus until they were finished, he only pretended to repent with confession. himself by saying he had met Jesus, to change the gospel with his own hands, (Provenly Paul's letter -14 letters- dominates the New Testament Bible -27 letters-) while his name is not in the 12 disciples of Jesus or the 70 disciples of Jesus
9. There are differences between the teachings of Paul and Jesus, differentiate between the teachings of Paul and Jesus and you will find Islam 
  1) Jesus said don't think that my coming will abolish the law, no! I just fulfilled it (Matthew 5:17-20), but Paul said the coming of Jesus abolished the law (Galatians 2:16), 
  2) Jesus ordered circumcision (Luke 2:21), but Paul forbade circumcision (Galatians 5:6 / 1 Corinthians 7:19) 
  3) Jesus forbade eating unclean meat/swine (pork) (Leviticus 11:7-8), (Isaiah 65:4), (Deuteronomy 14:8) and strong drinks (Isaiah 5:22) but Paul made pork permissible (Romans 14:17) and strong drink (1 Timothy 5:23) 
  4) Jesus never said he was God but only a prophet (John 13:16), but Paul considered Jesus to be God (1 Corinthians 8:6) 
  5) Jesus forgave the 2 people who were crucified (Luke 23:32-38), but Paul cursed the 2 people on the cross (Galatians 3:13) 
  6) Jesus taught that there are no inheritance sins, children are pure from sin (Mark 10:13-16) while Paul taught inheritance sins (Romans 5:12-21) 
  7) Jesus said the sins were borne by himself (Matthew 16:27) while Paul said the sins were borne by Jesus (Colossians 1:13-14) 
10. In the book of Deuteronomy 6 verse 4 God is Ehad/Ahad/Esa (one) not a unity or trinity",0,2024-09-10T15:39:15Z
@h.mhandachannel,Indonesia is amazing ğŸ‰ğŸ‰â¤â¤,3,2024-09-10T15:38:18Z
@rakeandigul5024,ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©,0,2024-09-10T15:38:03Z
@Nenin-v3z,Dan kami indonesia akan mencuri 3 poin di tempat andağŸ˜‚ğŸ‰,0,2024-09-10T15:37:45Z
@fahmivisual,I think both sides has the same problems on attacking players,26,2024-09-10T15:37:16Z
@Pemainketurunan11,Good INDONESIA,8,2024-09-10T15:37:13Z
@ramavlogchannel8030,Australia vs marten paesğŸ˜‚,0,2024-09-10T15:34:53Z
@yufarifootball,Peringkat fifa 24 vs 131 indonesia hebaat,0,2024-09-10T15:33:53Z
@sangkokigunung9504,Marteen paes sak jose timnas indonesiaâ¤,0,2024-09-10T15:33:30Z
@liemphu_quetoi,ChÃºc má»«ng indonesia .tÃ´i Ä‘áº¿n tá»« viá»‡t nam cÃ¡c báº¡n xá»©ng Ä‘Ã¡ng lÃ  sá»‘ 1 Ä‘Ã´ng nam Ã¡ tÃ´i Ä‘áº¿n tá»« ğŸ‡»ğŸ‡³,501,2024-09-10T15:33:29Z
@medhiexoticlovers6866,Mantap klo komentator bahasa inggris,1,2024-09-10T15:33:00Z
@sairunsusanto6030,Pertandingan yg tidak mudah bagi kedua tim. Serangan yg variatif dan pertahanan yg solid. Saya kira ini hasil yg fair. Mari kita pergi ke piala dunia bersama,21,2024-09-10T15:32:14Z
@woofu9872,Kok orang australi dikit ya yg nonton timnasnya sendiri,0,2024-09-10T15:32:09Z
@astrophile.4241,Marten Paes was superb tonight,86,2024-09-10T15:32:02Z
@tinoadit4022,"Australia has a lot of experience in the World Cup and Asia, often meets strong teams from Europe and Asia, Indonesia just wants to learn a lot about football",51,2024-09-10T15:31:57Z
@gjeess1,"One loss and one draw!! Australia has problems when the opposition tends to park the bus, indicating a midfield that lacks a creative mind. Based on those two games other countries won't be threatened by the Socceroos.",0,2024-09-10T15:30:06Z
@erick3693,"Saya kira kami bisa menang di kandang sendiri, tapi ternyata Australia masih sangat sulit ditaklukkan.",4,2024-09-10T15:28:52Z
@annazalvaro-c5r,Rumputnya burik,0,2024-09-10T15:27:18Z
@Pemulungrendahan,AUS NO LUCKY...INDO NEED STRIKER N teamwork...,0,2024-09-10T15:27:04Z
@sangmalaikat3791,Indonesia king of asiağŸ”¥,1,2024-09-10T15:25:08Z
@mariokhempesotodidak8521,Indonesia 131.australia 24. Wow indonesia,0,2024-09-10T15:25:02Z
@andyboriel1832,"Indonesia mode catenaccio. Strong Defensive Walls. Garuda Cosplay Gli Azzuri. Good Job Maarten "" Buffon "" Paes , Rizki ""Maldini"" Ridho, Jay ""Nesta"" Idzes, Justin ""Cannavaro"" Hubner. Forza Garuda...Vamos",5,2024-09-10T15:24:55Z
@kucingbinal1440,"Australia played aggressively.. Indonesia was only able to defend. A tiring match.. Thank you Indonesia, we got another point ğŸ‡®ğŸ‡©â¤ï¸",58,2024-09-10T15:24:04Z
@muhammadsyafiq1640,Fair dinkum mate!,0,2024-09-10T15:23:55Z
@MuhammadHasan-lh2rh,Indonesia â¤,0,2024-09-10T15:23:15Z
@dodigunawan2957,modern football no need fifa rank ....,1,2024-09-10T15:21:08Z
@sulton23,It was great to compete with Australia,2,2024-09-10T15:20:40Z
@rizkidicara7028,ITS not Australia play bad football but Indonesian now have a better and qualified player from the Dutch heritage. So now we can equaly compete in the worlcup.,0,2024-09-10T15:19:50Z
@s96liquid,Hasil yang fair,0,2024-09-10T15:19:41Z
@michelle-nm2jk,Komodo dragon... ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©,1,2024-09-10T15:19:20Z
@LiuZheng-z4l,Fans Indonesia stop bully Australia. Jgn kaya bocil,0,2024-09-10T15:19:19Z
@mulyadi3151,King indo nih bossss,2,2024-09-10T15:19:10Z
@ainurhafid8045,Garuda vs socerross,1,2024-09-10T15:18:39Z
@chairystabrick5335,good game... good defenders vs good attackers,0,2024-09-10T15:18:33Z
@iyaslubis7391,Australia vs martin paes ğŸ˜‚ğŸ˜‚ğŸ˜‚,1,2024-09-10T15:17:45Z
@sengekgatra5986,Goalkeeper Marten Paes â¤ï¸ğŸ‡®ğŸ‡©,0,2024-09-10T15:16:57Z
@ViktorViktoryChannel,Good game. ğŸ”¥ğŸ”¥,0,2024-09-10T15:16:57Z
@papahizqil1503,Indonesia ğŸ‡²ğŸ‡¨â¤,2,2024-09-10T15:16:51Z
@ì´ì„±ë³µ-b4d,ì‹ íƒœìš© ê°ë… ìµœê³ ~~!!!,2,2024-09-10T15:16:17Z
@afifwidyawan3863,ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©,1,2024-09-10T15:16:13Z
@nikkicherry6559,australiA OUT OF WORLD CUP CONFIRM.,1,2024-09-10T15:16:04Z
@michelle-nm2jk,GARUDA ğŸ¦…ğŸ¦…ğŸ¦…ğŸ¦…ğŸ¦…ğŸ¦…ğŸ¦…ğŸ¦…,0,2024-09-10T15:15:59Z
@ONE_outs_o,Tenag saudara seasia (australia). kita akan mengantilan anda di pialadunia 2026.â¤,0,2024-09-10T15:15:48Z
@jongfajarkelana,Mamang Paes Emang Pas Buat Timnas Indonesia â¤,2,2024-09-10T15:15:41Z
@gunksatriya643,INDONESIA â¤â¤â¤,1,2024-09-10T15:14:44Z
@wanj2,hahaha.katanya indonesia menng 3 -0,0,2024-09-10T15:14:38Z
@idoelalwahyuddin8502,Where irvine & graham arnold arrogant....????,1,2024-09-10T15:14:37Z
@MarquitaPatton-d1m,Wisoky Mount,0,2024-09-10T15:13:44Z
@Rio-mw7js,Australia vs Paes,0,2024-09-10T15:13:05Z
@danardono4412,Marteen Paes is best goal keeper of MLS,18,2024-09-10T15:12:53Z
@tapaumakan,"Don't worry, Australia. Indonesia is a pretty weak team; they parked the bus in the home match. You can just score as many goals as you want when they come to Sydney.",2,2024-09-10T15:12:52Z
@gariskeras7979,ğŸ‡¦ğŸ‡ºğŸ«¶ğŸ‡®ğŸ‡©,0,2024-09-10T15:11:22Z
@prabuhamba,"Selamat untuk ğŸ‡­ğŸ‡², 
Kalian telah berhasil menahan ğŸ‡®ğŸ‡© di Kandangnya. ğŸ‘ğŸ»

1 poin memang layak untuk masing-masing kubu.
Tetap respect untuk semua ğŸ¤.

Oh ya, jangan pukul Kakek Graham Arnold, atau pemain no 10 kalian. Mereka sudah berjuang
ğŸ˜„",11,2024-09-10T15:11:03Z
@Bakoel_Kopie,Keren2.... good...â¤,0,2024-09-10T15:10:28Z
@zupsee691,"Congratulations to both teams who played well, especially Australia, they were really dominant, but luck has not been on Australia's side, more so to Indonesia, and I think Indonesia has become a frightening team.",100,2024-09-10T15:10:05Z
@Reply2,"Australia mempunyai bek yang besarğŸ˜‚ itu sangat menyulitkan indonesia,,",0,2024-09-10T15:10:05Z
@microsorumpteropus,SACK ARNOLD,0,2024-09-10T15:10:00Z
@rezaomjix6005,â¤ğŸ‡®ğŸ‡©ğŸ‘,0,2024-09-10T15:09:59Z
@zulfika_,"Main bagus tapi kalo nontonnya di rcti berasa nonton tarkam, wkwk",0,2024-09-10T15:09:36Z
@pejantantambun7980,"Tommy welly is a good coach, i think australia need Tommy Welly to make this team go to the world cup â¤",9,2024-09-10T15:09:31Z
@charleston7970,"Australia bagus mainnya,Indonesia juga bertahan dengan bagus,penjaga gawang Indonesia sungguh bagus.",232,2024-09-10T15:09:22Z
@lambenyengir9673,Indonesia did well eventhough they get 131st position of FIFA ranksâ¤â¤ğŸ‰ğŸ‰ğŸ‰ğŸ‰,7,2024-09-10T15:08:32Z
@chifond,"what u mean worst. i'm indonesian 
australia doing good bro positioning shoot on target , but sorry our goalkeeper is on ğŸ”¥
this match is good bro",0,2024-09-10T15:08:31Z
@deddyw17exist69,Tim Garuda menuju World cup 26 bersama Australia....,10,2024-09-10T15:07:58Z
@sandiardiansyah8573,Indonesia ğŸ‡²ğŸ‡¨ğŸ‡²ğŸ‡¨ğŸ‡²ğŸ‡¨ğŸ‡²ğŸ‡¨,0,2024-09-10T15:07:40Z
@sdx3918,"Both sides have solid defenses but the attacking was just disappointing to say the least.

Indo it was just Ragnar alone 80% of the time and for Australia, Goodwin and Souttar did more attacking than the actual strikers.",36,2024-09-10T15:06:11Z
@fredericksinaga4733,133 vs 24 ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ˜‚.. What happen?. ğŸ˜‚,0,2024-09-10T15:06:07Z
@pratamaadi2287,"Nice australia ,australi mengajarkan permainan yg bagus ğŸ™ ğŸ‡®ğŸ‡© ğŸ‡­ğŸ‡²",26,2024-09-10T15:05:30Z
@YossiRafindra,Dua pertandingan berturut-turut lawan tim kuat hasil imbang bukan hasil yang buruk terus berbenah Garuda ğŸ‡®ğŸ‡©ğŸ¦…,24,2024-09-10T15:05:11Z
@kelvin6172,Maarten Paes gacor,0,2024-09-10T15:04:39Z
@OldopBeting,"RANK FIFA ğŸ‡®ğŸ‡©132ğŸ‡­ğŸ‡²26ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…ğŸ˜…
DRAW DRAW DRAW DRAW DRAW DRAW DRAW",1,2024-09-10T15:03:55Z
@torogenghis1609,ğŸ˜‚ how about that?,0,2024-09-10T15:03:34Z
@Bagus-r7v,Permainan Australia terlalu kuat .salam dari Indonesia,0,2024-09-10T15:03:00Z
@mrpizzadelivery1511,Australia soooo bad lol,1,2024-09-10T15:02:40Z
@brotherhood8852,its not because australia not good..but asian overall playing good this day..top asian team will never get easy win againğŸ˜…,70,2024-09-10T15:02:10Z
@CAK_PAIJO,Australia played well but we had Martin Paes.,49,2024-09-10T15:01:54Z
@Iqwal715,Timnas Piu Piala Liga C C M 1 K Australian Leagues City Fc Senior Lengendaris Muda Junior U 24 All Stars Xvii Baru Pelatihan Kepala Baru Sepak Bola Iqwal Fasichul Lisan Piala Liga 1 K Australian Leagues 2024/2025,2,2024-09-10T15:00:48Z
@ì‚¬ìš”ì½”í† ë¹„,Better than South Korea,0,2024-09-10T15:00:42Z
@dimasaditya5363,Arnold stay,0,2024-09-10T14:59:46Z
@inbitcoinwetrust558,Aussie on 24 rank - indonesia 131 ğŸ˜…!! This is just begun guys!!!,63,2024-09-10T14:58:24Z
@profusebug6731,"At this rate, we might not even qualify for this world cup",0,2024-09-10T14:57:41Z
@morris_davista,Cepet banget Uploadnya ğŸ™Œ mantep deh ğŸ‘,1,2024-09-10T14:57:15Z
@ruhimatawey9624,Rumput jelek banget,0,2024-09-10T14:57:10Z
@adriantonoval,your center back is so damn big. Good game btw.,27,2024-09-10T14:56:48Z
@nomaden08,Ga bisa ya mengalahkan king indo ğŸ˜‚ yang rankingnya bahkan selisih 100 lebih,3,2024-09-10T14:55:11Z
@yoesufm9978,Autralia seri karena pelatihnya Stupid.,0,2024-09-10T14:54:29Z
@tan2472,Quality is one level below Mark Viduka era,1,2024-09-10T14:53:45Z
@Arthur-g6o,Australia bermain luar biasa tapi Marten Paes bermain sangat gila!,192,2024-09-10T14:53:42Z
@nzul673,Good game AustraliağŸ¦˜ tapi indonesia kami sudah berubah ğŸ‡®ğŸ‡©ğŸ’ª,2,2024-09-10T14:53:07Z
@Ian.maulana,Saya orang Indonesia agak kecewa dgn kualitas rumput bung Karno stadium sangat mengganggu permainan Indonesia ğŸ˜¢ harusnya pertandingan ini di selenggarakan di bung Tomo stadium Surabaya yg kualitas rumput nya jauh lebih bagus kenapa di paksakan di jakarta ğŸ˜¢ rumput Jakarta baru di ganti dan belum recovery maksimal apalagi di jakarta akhir akhir ini selalu turun hujan.,34,2024-09-10T14:52:30Z
@FirmanSkC,Sangat luar biasağŸ‰ğŸ‰ğŸ‰â¤â¤â¤ğŸ‡®ğŸ‡©ğŸ”¥,1,2024-09-10T14:52:21Z
@Dyliano-simon,ğŸ‡®ğŸ‡©ğŸ¤ğŸ‡­ğŸ‡²ğŸŒ¹,1,2024-09-10T14:52:13Z
@ahmadmukhlis9234,Australia butuh pelatih fahkri husaini assiten pelatih bung towel,11,2024-09-10T14:50:30Z
@Zhxt666,No free live broadcast in Australia is ridiculous.,412,2024-09-10T14:50:16Z
@anugrahromi4851,"ğŸ˜‚ *_""SOCCEROOS""_* become *_""SUCKEROOS""_* ğŸ˜‚",10,2024-09-10T14:48:59Z
@zeliascrowe,"Indonesian playing solid defense but they cant win if they cant make a goals haha..
Hey INDONESIA! Score some Nasty Goals next time u guys hear me?!ğŸ¤ª",4,2024-09-10T14:48:55Z
@bamabangsaptodewo,132ğŸ˜«ğŸ˜«ğŸ˜«ğŸ‡®ğŸ‡©â¤ğŸ‘ˆ,0,2024-09-10T14:47:54Z
@DonieProperti,Peringkat hanya lah sebuah angka ğŸ—¿ğŸ—¿,7,2024-09-10T14:47:36Z
@danishzikri3975,"Bad pitch ğŸ˜¢
Say no to GBK
Say yes to GBT, surabaya kayanya lebih angker buat next match",7,2024-09-10T14:47:17Z
@zyaravie911,"Even against a super low rank team like Indonesia, Socceroos can't score? Embarrassing",27,2024-09-10T14:46:05Z
@danishzikri3975,Indo got wrong formation n composition kayanyağŸ˜¢,0,2024-09-10T14:45:44Z
@andriandjaya,ğŸ˜‚ğŸ˜‚ğŸ˜‚,0,2024-09-10T14:42:45Z
@ekorahendranur,"133 FIFA vs 24 FIFA 
0-0 ğŸ˜‚ğŸ˜‚ğŸ˜‚ğŸ¤£ğŸ¤£ğŸ¤£ğŸ¤£",3,2024-09-10T14:42:09Z
@aremaniapasuruan8454,Iam from indonesiaâ¤,0,2024-09-10T14:41:27Z
@Bsrpro,Hallo kanguru ğŸ˜‚,1,2024-09-10T14:40:26Z
@Mainaja_seru,Menyala GarudağŸ”¥ğŸ¦…âš½ğŸ˜,1,2024-09-10T14:39:56Z
@akmalofficial1634,"Alhamdulillah stadion ini membawa keberkahan untuk timnas Indonesia 
At gelora bung Karno stadium
    0-0
Final score",17,2024-09-10T14:39:46Z
@machasakran7765,"I wonder how much points will they get in remaining 3 matches, China, Saudi and Japan...",54,2024-09-10T14:39:42Z
@Juice558,Bring Ange in FFS,0,2024-09-10T14:39:13Z
@Daniel-s7m6j,You guys play soccer for a living? ğŸ¤· What a joke.,0,2024-09-10T14:38:56Z
@Ù†ÙˆØ±Ù‡Ø§Ù„ÙŠÙ…Ø§Ù†ÙŠÙ‡-Ø¬2Ù‚,"nhn msna aldr wyn alamh alaslamyh bkyt mtna mn alqhr lmn ashky ya nas nhn nmwt mn aljwe wallh matklmt ala mn jwe wmn dyq alhal ana wkaml asrty tshrdna mn bywtna basabab alaharab nahan fay halah layaealam baha ala alalah hasabana alalah wwannaeam alawkyal fay man awwansalana alaa hadha alahal wallh tebt mn hdha aldnya wallh yakhwan tebt akhtk fy hal myelm bh ala allh wwanalalah alaeazayam ma ktabat hadha alamanashadah ghayar man aladayaq wwalafaqar yaealam hasawwa fayana arajawwkm wwalalah alaeazayam rab alaearash alaeazayam anah alakl ma fay eanaday balabayat wwanalalah ya akhawwanay anah akhawwannay baqaeadawwan balayawwanmayan mafaa akl wwanalalah wwandaeana kthayar saeab nahan 5nafar dakhal alabayat wwanabay matawwanfay wwanla yawwanjad man yaeawwanl ealayana wwansaknayan fay bayat ajar lanasatatayae dafae alajar alalay baqay ealayana anay dkhlt ela allh thmm elyk any fy wjh allh thm fy wjhk any atrjak atwsl alyk tsaedny lwjh allh. allh yakhy mn alsabah huta alan yahurrm elyna alakl ghyr alma' any aqsm ballh alely alezym ela ktab allh any bnt ytymh mn wmey akhwan sghar aqsm ballh ela ktab allh an akhwty maead yqdrw yntqw bklmt mn shdt aljwe wbytna ayjar wsahb albyt mqdr drwfna yryd al'ijar aw bykhrjna 'ila alshare w any asalk ballh wanshdk bmhmd rswl allh ya akhy lwant mslm wthb alkhyr ank tsaedny bqdr asttaetk an ttwasl mey aw traslny wtsab ela hdha alrqm 00967,715637689 wttlb asm btaqty wtrsly wla ttakhr wayewdk allh bkl khyr fyaakhy ant rjal 'idha shft asrtk jaweyn teml almsthyl mn ajl tamn lhm alakl wlkn anabnt eyny bsyrh wydy qsyrh lys ly ab mthlk ysmh dmeta wyhmyna mn aldhl walahan .ğŸ¥ºwakhwany sghar saedna anqdhna qbl an ytrdwna fy alshare ntbhdl aw nmwt mn aljwe ana aqsm ballh aldhy rfe sbe smwat bla emd wbst alard wmhdany laakdhb elyk bhrf mn hdha alrsalh wany matlbtk 'ila mn dyq wqswt aldrwf walhal aldhy ahnafyh wany wasrty nsalk ballh lwlk mqdrh ela msaedtna ank ltakhr elyna ahna fy ashd alhajt waldrwf alqasyh jzak allh khyr aljza whsby allh wnem alwkyl fy mn yqwl any nsabh mn alafdl endma la telm drwf alkharyn tltzm alsmt la hwl wla qwh ala ballh aldhy yqdr ysaedna ytslby ytakdwyshwf wdena lnfsh;-'-""!;'(')""\|\(/()\|Â¶â‚¬(/)'|\â‚¬\>|\â‰§>>;/:;-/;;!;?;""????â™¡] â™¡]> â™¡]> â™¡>] â™¡>] â™¡>]>}â™¡â™¡}>â™¡â™¡}>â™¡â™¡}>â™¡â™¡}>",0,2024-09-10T14:36:48Z
@hendrikalie1391,Haha nice game ğŸ‡­ğŸ‡² from ğŸ‡®ğŸ‡© ğŸ˜…ğŸ˜…,2,2024-09-10T14:36:48Z
@BudiRaharjo-n9v,Go Garuda,1,2024-09-10T14:35:47Z
@susantrai9431,CoachğŸ˜¡..couldnâ€™t see a match winner player,0,2024-09-10T14:33:09Z
@tomjones8293,"Bunch of Scottish/Cypriot/Italian/Maltese ""kangaroos"" in GBK",3,2024-09-10T14:27:45Z
@Eduardo_Henrique7,"Poor football, poor, poor, poor... The worst Socceroos team in two decades, with a football archaic, pragmatic, drowsy, slow,  ridiculous, a joke, a great joke.

ARNOLD OUT!!!",27,2024-09-10T14:27:19Z
@ozspace100,Need to change the coach,1,2024-09-10T14:25:29Z
@YogaYoga-f5q,24 vs 132 ğŸ˜‚,86,2024-09-10T14:25:15Z
@Eduardo_Henrique7,"If Arnold is not fired, a disaster will happen, we'll be out of the World Cup after 24 years. Socceroos presents poor and archaic football. If against Bahrein and Indonesia was this, imagine against Saudi Arabia and Japan. Ridiculous, so ridiculous that I couldn't sleep  cause I got angry watching this poor football. Thats a joke.",136,2024-09-10T14:25:01Z
@MRBIGHDOGGSIR,Being an Australian football fan guarantees you a lifetime of pain and frustration.,687,2024-09-10T14:24:28Z
@leroyjang,"2 matches
0 goalâ€¦

socceroos â¤ m.o.n.e.y",14,2024-09-10T14:24:11Z
@anastasios3006,Australia couldn't put their chances away & the pitch was a shocker. Qualification is going to be tough.,25,2024-09-10T14:22:23Z
@Dani-jq6db,"Sack him tomorrow morning pathetic no system ,intent ,just excuses.",0,2024-09-10T14:21:32Z
@Captain_ATK,"GG Indonesia, as an Australian you are looking strong ğŸ¤",160,2024-09-10T14:20:43Z
@panitiaKiamat999,Cepet banget uploade,5,2024-09-10T14:19:57Z
@adam248,"Still 8 games left tho, so...",2,2024-09-10T14:19:11Z
@jaredbradley6181,That pitch looked unacceptable!,6,2024-09-10T14:16:59Z
@brunzpersib6396,Lol Australia ğŸ˜‚,1,2024-09-10T14:16:00Z
@A-LeagueCritic,Not going to America,0,2024-09-10T14:15:13Z
@HemmzHehehe,indonesiaâ¤ğŸ‡®ğŸ‡©ğŸ‡®ğŸ‡©,61,2024-09-10T14:14:11Z
@rockstar1857,Hi,0,2024-09-10T14:13:22Z
